SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,RoutingProtocol,TransmissionPower,WavePktsSent,WavePtksReceived,WavePktsPpr,ExpectedWavePktsReceived,ExpectedWavePktsInCoverageReceived,BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,MacPhyOverhead
+236s,7.168,14,10,protocol,7.5,300,0,0,542,0,0,0,0,0,0,0,0,0,0,0,5866.37
+237s,12.8,25,10,protocol,7.5,300,0,0,588,0,0,0,0,0,0,0,0,0,0,0,5833.35
+238s,6.144,12,10,protocol,7.5,300,0,0,610,0,0,0,0,0,0,0,0,0,0,0,5816.52
+239s,6.144,12,10,protocol,7.5,300,0,0,632,0,0,0,0,0,0,0,0,0,0,0,5797.44
+240s,6.144,12,10,protocol,7.5,300,0,0,626,0,0,0,0,0,0,0,0,0,0,0,5776.67
+241s,6.144,12,10,protocol,7.5,300,0,0,612,0,0,0,0,0,0,0,0,0,0,0,5745.93
+242s,6.144,12,10,protocol,7.5,300,0,0,596,0,0,0,0,0,0,0,0,0,0,0,5724.3
+243s,6.144,12,10,protocol,7.5,300,0,0,609,0,0,0,0,0,0,0,0,0,0,0,5705.3
+244s,6.144,12,10,protocol,7.5,300,0,0,648,0,0,0,0,0,0,0,0,0,0,0,5687.62
+245s,6.144,12,10,protocol,7.5,300,0,0,660,0,0,0,0,0,0,0,0,0,0,0,5672.19
+246s,6.144,12,10,protocol,7.5,300,0,0,660,0,0,0,0,0,0,0,0,0,0,0,5655.82
+247s,6.144,12,10,protocol,7.5,300,0,0,660,0,0,0,0,0,0,0,0,0,0,0,5638.87
+248s,6.144,12,10,protocol,7.5,300,0,0,680,0,0,0,0,0,0,0,0,0,0,0,5620.75
+249s,6.144,12,10,protocol,7.5,300,0,0,688,0,0,0,0,0,0,0,0,0,0,0,5606.38
+250s,6.144,12,10,protocol,7.5,300,0,0,700,0,0,0,0,0,0,0,0,0,0,0,5588.11
+251s,6.144,12,10,protocol,7.5,300,0,0,738,0,0,0,0,0,0,0,0,0,0,0,5553.17
+252s,16.384,32,10,protocol,7.5,300,0,0,752,0,0,0,0,0,0,0,0,0,0,0,5470.7
+253s,8.192,16,10,protocol,7.5,300,0,0,778,0,0,0,0,0,0,0,0,0,0,0,5437.64
+254s,8.192,16,10,protocol,7.5,300,0,0,792,0,0,0,0,0,0,0,0,0,0,0,5416.07
+255s,8.192,16,10,protocol,7.5,300,0,0,792,0,0,0,0,0,0,0,0,0,0,0,5397.66
+256s,8.192,16,10,protocol,7.5,300,0,0,780,0,0,0,0,0,0,0,0,0,0,0,5379.51
+257s,8.192,16,10,protocol,7.5,300,0,0,780,0,0,0,0,0,0,0,0,0,0,0,5360.97
+258s,8.192,16,10,protocol,7.5,300,0,0,780,0,0,0,0,0,0,0,0,0,0,0,5342.93
+259s,8.192,16,10,protocol,7.5,300,0,0,824,0,0,0,0,0,0,0,0,0,0,0,5325.65
+260s,8.192,16,10,protocol,7.5,300,0,0,878,0,0,0,0,0,0,0,0,0,0,0,5288.48
+261s,8.192,16,10,protocol,7.5,300,0,0,800,0,0,0,0,0,0,0,0,0,0,0,5256.11
+262s,8.192,16,10,protocol,7.5,300,0,0,780,0,0,0,0,0,0,0,0,0,0,0,5229.38
+263s,8.192,16,10,protocol,7.5,300,0,0,780,0,0,0,0,0,0,0,0,0,0,0,5204.24
+264s,8.192,16,10,protocol,7.5,300,0,0,780,0,0,0,0,0,0,0,0,0,0,0,5181.34
+265s,8.192,16,10,protocol,7.5,300,0,0,810,0,0,0,0,0,0,0,0,0,0,0,5164.01
+266s,8.192,16,10,protocol,7.5,300,0,0,880,0,0,0,0,0,0,0,0,0,0,0,5147.39
+267s,8.192,16,10,protocol,7.5,300,0,0,872,0,0,0,0,0,0,0,0,0,0,0,5129.47
+268s,8.192,16,10,protocol,7.5,300,0,0,860,0,0,0,0,0,0,0,0,0,0,0,5112.49
+269s,8.192,16,10,protocol,7.5,300,0,0,860,0,0,0,0,0,0,0,0,0,0,0,5096.65
+270s,8.192,16,10,protocol,7.5,300,0,0,860,0,0,0,0,0,0,0,0,0,0,0,5080.46
+271s,8.192,16,10,protocol,7.5,300,0,0,860,0,0,0,0,0,0,0,0,0,0,0,5052.64
+272s,8.192,16,10,protocol,7.5,300,0,0,860,0,0,0,0,0,0,0,0,0,0,0,5029.28
+273s,8.192,16,10,protocol,7.5,300,0,0,860,0,0,0,0,0,0,0,0,0,0,0,5010.39
+274s,8.192,16,10,protocol,7.5,300,0,0,872,0,0,0,0,0,0,0,0,0,0,0,4990.25
+275s,8.192,16,10,protocol,7.5,300,0,0,866,0,0,0,0,0,0,0,0,0,0,0,4972.39
+276s,8.192,16,10,protocol,7.5,300,0,0,860,0,0,0,0,0,0,0,0,0,0,0,4956.53
+277s,8.192,16,10,protocol,7.5,300,0,0,862,0,0,0,0,0,0,0,0,0,0,0,4939.46
+278s,8.192,16,10,protocol,7.5,300,0,0,880,0,0,0,0,0,0,0,0,0,0,0,4922.82
+279s,8.192,16,10,protocol,7.5,300,0,0,870,0,0,0,0,0,0,0,0,0,0,0,4908.13
+280s,8.192,16,10,protocol,7.5,300,0,0,872,0,0,0,0,0,0,0,0,0,0,0,4891.77
+281s,8.192,16,10,protocol,7.5,300,0,0,880,0,0,0,0,0,0,0,0,0,0,0,4872.5
+282s,8.192,16,10,protocol,7.5,300,0,0,926,0,0,0,0,0,0,0,0,0,0,0,4852.87
+283s,8.192,16,10,protocol,7.5,300,0,0,980,0,0,0,0,0,0,0,0,0,0,0,4835.67
+284s,8.192,16,10,protocol,7.5,300,0,0,980,0,0,0,0,0,0,0,0,0,0,0,4817.72
+285s,8.192,16,10,protocol,7.5,300,0,0,962,0,0,0,0,0,0,0,0,0,0,0,4798.88
+286s,8.192,16,10,protocol,7.5,300,0,0,960,0,0,0,0,0,0,0,0,0,0,0,4782.44
+287s,8.192,16,10,protocol,7.5,300,0,0,960,0,0,0,0,0,0,0,0,0,0,0,4767.75
+288s,8.192,16,10,protocol,7.5,300,0,0,960,0,0,0,0,0,0,0,0,0,0,0,4753.06
+289s,8.192,16,10,protocol,7.5,300,0,0,960,0,0,0,0,0,0,0,0,0,0,0,4739.36
+290s,8.192,16,10,protocol,7.5,300,0,0,960,0,0,0,0,0,0,0,0,0,0,0,4725.35
+291s,8.192,16,10,protocol,7.5,300,0,0,968,0,0,0,0,0,0,0,0,0,0,0,4705.7
+292s,8.192,16,10,protocol,7.5,300,0,0,1034,0,0,0,0,0,0,0,0,0,0,0,4689.44
+293s,8.192,16,10,protocol,7.5,300,0,0,1040,0,0,0,0,0,0,0,0,0,0,0,4673.39
+294s,8.192,16,10,protocol,7.5,300,0,0,1040,0,0,0,0,0,0,0,0,0,0,0,4657.05
+295s,8.192,16,10,protocol,7.5,300,0,0,1026,0,0,0,0,0,0,0,0,0,0,0,4640.74
+296s,8.192,16,10,protocol,7.5,300,0,0,1020,0,0,0,0,0,0,0,0,0,0,0,4625.4
+297s,8.192,16,10,protocol,7.5,300,0,0,1020,0,0,0,0,0,0,0,0,0,0,0,4606.85
+298s,8.192,16,10,protocol,7.5,300,0,0,1020,0,0,0,0,0,0,0,0,0,0,0,4593.13
+299s,8.192,16,10,protocol,7.5,300,0,0,1020,0,0,0,0,0,0,0,0,0,0,0,4579.97
+300s,8.192,16,10,protocol,7.5,300,0,0,1020,0,0,0,0,0,0,0,0,0,0,0,4566.87
